evtime_ymd,evtime_hms,evlat,evlon,evdep,Mg
20100407,21483556,32.5878,244.2172,1.09,2.8
20100407,21562750,32.6568,244.1963,0.93,2.2
20100407,22075644,32.6607,244.1902,5.39,2.3
20100407,22200916,32.5655,244.2908,5.26,2.3
20100407,22235190,32.6005,244.2392,4.48,2.2
20100407,22290796,32.643,244.2317,4.76,2.6
20100407,22422600,32.606,244.2195,4.63,2.7
20100407,22453192,32.6247,244.2557,7.92,2.3
20100407,22550148,32.7925,243.9255,7.17,2.3
20100407,23075222,32.631,244.2483,1.99,2.4
20100407,23282540,32.6653,244.1968,4.88,2.2
20100407,23342970,32.6158,244.2458,6.18,2.2
20100407,23423108,32.6103,244.261,6.48,2.5
20100407,23475944,33.0882,244.0565,2.37,3.0
20100408,00080986,32.5905,244.23,3.39,2.6
20100408,00344482,32.6353,244.1918,4.58,2.4
20100408,00360272,32.5933,244.2083,2.93,3.4
20100408,00493916,32.6515,244.0723,5.73,2.2
20100408,00504139,32.5813,244.25,8.4,2.3
20100408,01153880,32.6742,244.1417,1.24,2.8
20100408,01540540,32.6693,244.111,9.5,2.7
20100408,02082352,32.678,244.1883,1.88,3.0
20100408,02180102,32.6995,244.0908,3.5,2.9
20100408,02331177,32.637,244.205,5.53,2.5
20100408,02382033,32.5853,244.2135,3.82,3.1
20100408,02475638,32.6573,244.239,1.19,4.5
20100408,02525652,32.6568,244.1875,4.44,3.2
20100408,02530685,32.7233,243.9517,3.2,3.1
20100408,03044694,32.5772,244.2337,3.92,2.3
20100408,03223234,32.7072,244.1072,0.11,3.6
20100408,03244357,32.6872,244.202,0.61,2.4
20100408,03253574,32.5653,244.2765,8.94,2.5
20100408,03324156,32.686,244.2137,1.36,2.3
20100408,03343802,32.6577,244.0595,0.07,2.8
20100408,03365899,32.6867,244.1693,0.03,2.2
20100408,03435512,32.6893,244.0072,7.29,2.8
20100408,04133219,32.691,244.037,10.76,2.7
20100408,04144859,32.6335,244.1925,2.04,2.6
20100408,04344078,32.5927,244.212,2.76,2.8
20100408,04442071,32.674,244.2015,0.31,2.3
20100408,04494189,32.6545,244.224,2.34,2.3
20100408,05120497,32.6855,244.211,1.06,2.2
20100408,05142931,32.666,244.2293,2.81,2.5
20100408,05241686,32.5907,244.2332,31.81,2.8
20100408,05412841,32.6565,244.0787,4.4,2.3
20100408,05453918,32.6548,244.0698,3.53,2.7
20100408,05593044,32.5867,244.2138,2.25,2.5
20100408,06211472,32.6828,244.2065,1.63,2.7
20100408,06345001,32.5807,244.2188,0.1,2.7
20100408,06420529,32.6402,244.2293,9.29,2.8
20100408,06525530,32.6793,244.2288,2.92,2.3
20100408,07090132,32.5797,244.2467,3.7,2.6
20100408,07234899,32.5835,244.2168,2.81,2.6
20100408,07263493,32.6168,244.2415,16.15,2.3
20100408,07292991,32.5645,244.3002,3.5,2.3
20100408,07303666,32.6738,244.0755,9.74,2.6
20100408,07392589,32.6063,244.2598,1.97,2.5
20100408,07470513,32.6323,244.2303,11.14,2.6
20100408,08063220,32.5985,244.2022,1.73,3.1
20100408,08255418,32.6855,244.118,4.42,2.3
20100408,08324671,32.5762,244.225,2.78,2.9
20100408,08384228,32.5788,244.223,0.03,2.4
20100408,08404426,32.548,244.2758,0.09,2.2
20100408,08523654,32.6455,244.2073,2.64,2.5
20100408,09005418,32.5725,244.2287,3.09,2.8
20100408,09143532,32.6938,244.133,2.26,2.7
20100408,09190621,32.646,244.0663,1.93,2.7
20100408,09331727,32.6103,244.2387,14.19,2.5
20100408,10024641,32.6387,244.1838,1.73,2.3
20100408,10191683,32.6093,244.2118,0.02,2.3
20100408,10304444,32.9898,243.6345,5.91,2.5
20100408,10353200,32.6255,244.2632,2.94,2.5
20100408,10375957,32.6487,244.1717,10.47,2.9
20100408,10403006,32.7178,244.1097,1.3,2.7
20100408,10405627,32.6408,244.1932,2.14,2.8
20100408,10450784,32.596,244.2162,0.05,2.2
20100408,10561041,32.5967,244.2022,1.87,2.7
20100408,11282088,32.5945,244.2312,5.74,2.5
20100408,11453817,32.6167,244.21,0.01,2.6
20100408,11475895,32.6893,243.9438,0.13,2.3
20100408,11483613,32.6233,244.2118,6.95,2.3
20100408,11521170,32.6108,244.2185,0.02,2.2
20100408,12021165,32.7145,244.0895,0.18,2.5
20100408,12384407,32.6567,244.1503,14.73,3.7
20100408,12404173,32.6718,244.1438,7.16,2.5
20100408,12501378,32.6743,244.158,6.35,2.5
20100408,13014236,32.673,244.1335,5.1,2.3
20100408,13065420,32.6907,244.2108,2.36,2.2
20100408,13135261,32.6738,244.1498,1.93,2.3
20100408,13521499,32.6855,244.0757,4.38,2.7
20100408,14260509,32.5888,244.2168,2.58,3.1
20100408,14482479,32.813,243.8917,10.11,2.7
20100408,14501388,32.6255,244.1972,2.18,2.8
20100408,15031953,32.627,244.2483,13.5,2.2
20100408,15345836,32.5753,244.1088,10.04,2.6
20100408,15445938,32.612,244.224,5.68,4.4
20100408,15474634,32.6127,244.204,0.08,2.8
20100408,15495696,32.5943,244.2262,2.25,2.3
20100408,16271161,32.6325,244.1497,9.22,2.7
20100408,16441628,32.5752,244.29,3.48,2.5
20100408,16541366,32.6385,244.1883,0.06,3.5
20100408,16543386,32.655,244.1615,5.72,3.4
20100408,17012068,32.6057,244.223,5.35,2.4
20100408,17173212,32.693,244.1885,6.89,2.6
20100408,17175756,32.6362,244.2003,1.01,2.6
20100408,17235160,32.6632,244.1512,5.36,2.3
20100408,17331752,32.6978,244.057,5.32,2.2
20100408,17452908,32.5575,244.3002,3.96,2.3
20100408,17465726,32.5705,244.2468,0.34,2.4
20100408,17481734,32.6153,244.2453,1.75,3.3
20100408,17483916,32.5725,244.24,0.83,3.3
20100408,17500494,32.6107,244.2393,2.91,3.0
20100408,17522924,32.5318,244.265,3.5,2.5
20100408,17530192,32.5543,244.2577,0.02,2.7
20100408,17552782,32.653,244.2243,10.03,2.2
20100408,17555838,32.5158,244.2578,18.08,2.3
20100408,18160782,32.5635,244.2488,0.0,2.6
20100408,18595856,32.674,244.213,0.49,2.7
20100408,19273620,32.6402,244.1732,6.69,3.3
20100408,19335006,32.555,244.294,9.33,2.4
20100408,20524442,32.6603,244.0522,3.61,2.5
20100408,21011120,32.6787,244.0758,4.57,3.4
20100408,21053934,32.6785,244.1438,5.15,2.2
20100408,21142920,32.682,244.101,5.45,3.0
20100408,22224382,32.7358,244.0488,6.39,3.2
20100408,22230922,32.6678,244.083,11.36,3.3
20100408,22352198,32.6915,244.1002,5.81,2.4
20100408,22423866,32.6497,244.0927,11.27,2.5
20100408,23191382,32.6002,244.2558,7.04,2.6
20100408,23210024,32.5603,244.2298,7.2,2.6
20100408,23340328,32.6655,244.0177,14.12,2.7
20100408,23551060,32.5923,244.2227,2.89,3.3
20100408,23560880,32.6212,244.2,0.71,3.4
20100408,23592322,32.5902,244.2312,2.85,2.3
20100409,00010162,32.6217,244.2147,2.25,3.0
20100409,00072125,32.6817,244.0998,7.71,2.5
20100409,00210754,32.6443,244.3145,2.03,2.3
20100409,00221066,32.6702,244.1837,3.7,3.0
20100409,00263500,32.6762,244.0783,10.68,3.1
20100409,00272340,32.6745,244.1862,4.78,2.2
20100409,00432753,32.6253,244.223,12.65,2.6
20100409,00512000,32.6497,244.2127,5.69,2.4
20100409,00523399,32.5992,244.2892,12.27,2.3
20100409,01102073,32.6665,244.2335,7.43,2.4
20100409,01574897,32.5968,244.2417,1.23,2.2
20100409,02161965,32.6775,244.1268,4.67,3.1
20100409,02310709,32.6842,244.076,8.14,2.4
20100409,02463739,32.5867,244.2283,7.56,2.9
20100409,02493988,32.6812,244.1967,8.54,2.3
20100409,04344548,32.7938,243.9618,5.57,3.2
20100409,04345649,33.4163,243.6883,4.07,2.9
20100409,05201303,32.6475,244.2092,5.99,2.5
20100409,05311929,32.6203,244.2,2.15,2.3
20100409,05440316,32.652,244.1957,10.93,2.8
20100409,06011274,32.665,244.222,2.3,2.2
20100409,06122548,32.6975,244.1698,2.44,2.6
20100409,06150665,32.6052,244.2227,0.88,2.3
20100409,06294036,32.6547,244.1427,9.51,2.4
20100409,06304533,32.5868,244.2112,2.41,2.6
20100409,06415313,32.6522,244.2023,8.0,2.6
20100409,07004651,32.65,244.1873,8.39,2.4
20100409,07541706,32.55,244.2983,0.83,2.6
20100409,08182807,32.5825,244.25,0.86,2.7
20100409,08383622,32.5933,244.2157,2.77,2.5
20100409,09400196,32.586,244.2185,0.55,2.4
20100409,10280215,32.6323,244.2225,2.6,2.5
20100409,10470264,32.5677,244.2873,2.57,2.4
20100409,10484412,32.6363,244.146,5.46,2.5
20100409,11023032,32.5642,244.2237,0.03,2.8
20100409,11120742,32.5772,244.2148,1.31,2.7
20100409,11265819,32.6517,244.1902,3.14,2.3
20100409,11390477,32.5822,244.2193,3.49,2.7
20100409,11480350,32.6667,244.1897,6.53,2.3
20100409,11540810,32.5538,244.2402,8.35,2.5
20100409,11562366,32.5802,244.2242,2.88,2.6
20100409,11584149,32.5657,244.2258,2.5,3.5
20100409,11590127,32.5638,244.2582,3.73,3.6
20100409,12030411,32.6057,244.2657,3.47,2.3
20100409,12192375,32.6875,244.1825,6.88,2.3
20100409,12305712,32.6397,244.261,9.9,2.4
20100409,12551110,32.6552,244.197,7.12,2.8
20100409,13575036,32.7152,244.0872,1.18,2.7
20100409,13594748,32.6245,244.2655,3.76,2.4
20100409,14445490,32.698,244.0982,10.78,2.8
20100409,16080797,32.588,244.239,3.35,3.5
20100409,16130577,32.5872,244.2463,3.94,2.5
20100409,16172793,32.588,244.2407,4.31,2.6
20100409,16493715,32.6438,244.1995,3.06,2.2
20100409,17064772,32.6588,244.1852,0.75,2.3
20100409,17275624,32.6138,244.1993,3.37,2.7
20100409,17355016,32.6323,244.2608,7.12,2.5
20100409,17361426,32.6517,244.2482,7.24,2.9
20100409,18130640,32.5522,244.2953,10.0,2.6
20100409,18272632,32.7023,244.122,3.57,2.5
20100409,18312056,32.7455,244.087,1.52,3.2
20100409,19241406,32.6635,243.9905,13.25,3.2
20100409,19251946,32.6608,243.9872,12.03,2.5
20100409,19500996,32.6882,244.1953,3.38,2.4
20100409,20085904,32.652,244.2035,5.52,2.7
20100409,20121420,32.7077,244.1127,3.57,2.3
20100409,20205160,32.6623,244.224,9.86,2.5
20100409,20295138,32.7062,244.116,2.36,2.4
20100409,21172252,32.6587,244.3637,13.18,2.7
20100409,21251668,32.6627,243.9878,13.18,2.8
20100409,21374716,32.6928,244.1993,5.41,2.5
20100409,21580040,32.647,244.211,9.96,3.6
20100409,22272722,32.6967,244.2107,7.82,2.4
20100409,22291952,32.6987,244.2077,6.79,2.3
20100409,22374920,32.658,244.2065,10.0,2.3
20100410,00232886,32.6985,244.1962,4.78,2.2
20100410,01052356,32.6248,244.2437,1.24,3.4
20100410,01080866,32.6515,244.2005,5.78,2.2
20100410,01243260,32.5852,244.2332,0.09,2.2
20100410,02160408,32.6458,244.2068,6.64,3.4
20100410,02180920,32.5747,244.2398,5.45,3.7
20100410,02233274,32.552,244.2575,6.77,2.3
20100410,02265087,32.5837,244.221,2.35,2.2
20100410,02442940,32.6272,244.212,0.05,2.4
20100410,03093226,32.6413,244.1907,6.21,3.9
20100410,03150684,32.6887,244.1603,0.26,2.2
20100410,03210174,32.6082,244.2613,2.28,2.6
20100410,03324469,32.6425,244.1972,5.61,2.6
20100410,03333063,32.7007,244.1093,0.03,2.4
20100410,03375540,32.6218,244.2637,5.35,2.9
20100410,03404130,32.6593,244.1928,10.39,3.3
20100410,03432683,32.6468,244.1902,2.58,3.0
20100410,03570296,32.6425,244.2142,7.07,2.4
20100410,04051364,32.6128,244.2558,5.4,3.4
20100410,04122748,32.6178,244.2778,10.97,3.4
20100410,04414657,32.6393,244.2045,2.99,2.5
20100410,04512546,32.6982,243.9135,8.04,2.2
20100410,05174512,32.6107,244.1907,0.02,2.6
20100410,05203255,32.6187,244.224,9.79,2.9
20100410,06545610,32.842,243.933,5.64,2.4
20100410,07294682,32.5447,244.2675,0.9,3.0
20100410,07493274,32.5615,244.2623,2.63,2.4
20100410,09122842,32.6708,244.227,6.8,4.5
20100410,09171432,32.6733,244.2122,6.41,3.2
20100410,09190486,32.6567,244.231,10.21,3.1
20100410,09235510,32.6485,244.2312,11.1,3.1
20100410,09520083,32.6435,244.2398,10.91,3.7
20100410,10041237,32.6847,244.215,5.69,2.7
20100410,10045633,32.6602,244.224,5.53,2.6
20100410,10412617,32.6767,244.165,0.79,2.3
20100410,10564601,32.5933,244.218,0.05,2.5
20100410,11043575,32.6465,244.2462,3.11,2.4
20100410,11141632,32.645,244.2052,3.21,2.3
20100410,12463284,32.662,244.1788,0.33,2.6
20100410,12525844,32.5605,244.2685,5.03,2.9
20100410,12533234,32.6725,244.2065,4.48,2.7
20100410,13143053,32.7148,244.1813,10.0,3.1
20100410,13215382,32.6662,244.1898,2.49,3.6
20100410,13245881,32.6847,244.1932,2.53,2.4
20100410,13265170,32.6323,244.1932,1.23,3.0
20100410,13270538,32.6328,244.2265,0.0,2.9
20100410,14093220,32.6672,244.228,2.91,2.7
20100410,14161078,32.6852,244.2118,7.68,2.5
20100410,14162936,32.6778,244.1448,4.03,2.5
20100410,14494437,32.637,244.1937,4.02,2.5
20100410,15551348,32.6012,244.227,10.77,2.3
20100410,16210587,32.7332,244.1532,2.23,2.3
20100410,17043608,32.5932,244.219,4.44,2.3
20100410,17084642,32.5995,244.2328,3.14,2.6
20100410,17211440,32.6337,244.2525,5.42,2.2
20100410,17313998,32.6315,244.2013,6.53,3.6
20100410,17481508,32.5847,244.245,0.72,2.5
20100410,17532852,32.8618,243.8862,1.98,2.6
20100410,18043082,32.6793,244.202,0.0,2.7
20100410,18110700,32.649,244.1373,6.28,2.3
20100410,18230256,32.642,244.226,11.29,2.6
20100410,18262564,32.6798,244.2052,3.28,2.2
20100410,18475936,32.647,244.1913,6.06,3.7
20100410,19224568,32.6538,244.2103,5.12,2.5
20100410,19295768,32.6488,244.2338,9.83,2.2
20100410,19481560,32.6783,244.1962,5.66,2.4
20100410,19501634,32.617,244.2472,2.67,2.3
20100410,20271760,32.6337,244.1985,3.33,2.4
20100410,21101884,32.5545,244.2492,0.74,2.6
20100410,21335886,32.6995,244.1072,1.17,2.5
20100410,21424236,32.6303,244.2065,5.52,2.7
20100410,22035892,32.6465,244.2248,12.31,3.3
20100410,22315748,32.636,244.2192,10.25,2.4
20100410,22432272,32.7172,243.9858,6.7,2.3
20100410,23052344,32.5947,244.2567,0.77,2.2
20100410,23115472,32.653,244.2273,11.53,3.5
20100410,23341854,32.6318,244.247,2.79,2.3
20100410,23434288,32.5807,244.2232,4.37,3.2
20100410,23522474,32.6437,244.235,9.84,2.2
20100411,00322742,32.6192,244.2157,1.93,2.4
20100411,00360409,32.6815,244.2222,10.23,2.4
20100411,01001438,32.5845,244.2057,0.73,2.6
20100411,01021421,32.5747,244.2352,3.35,3.2
20100411,01152919,32.6637,244.2558,0.04,2.2
20100411,01244800,32.6122,244.257,7.7,2.4
20100411,01492795,32.6232,244.185,5.37,2.3
20100411,03003928,32.626,244.2138,1.08,2.3
20100411,03472872,32.5933,244.2853,5.84,2.6
20100411,04574105,32.6367,244.2285,5.76,2.2
20100411,05114148,32.6302,244.2073,6.16,2.3
20100411,05214550,32.584,244.2298,5.31,3.0
20100411,05283850,32.5498,244.2682,1.24,2.9
20100411,05451075,32.6308,244.2513,10.07,2.3
20100411,05522656,32.5368,244.2815,8.07,2.3
20100411,05553008,32.5523,244.2757,5.16,2.6
20100411,06051894,32.6083,244.2628,10.0,2.2
20100411,06135054,32.619,244.2203,0.03,2.6
20100411,06302568,32.591,244.28,4.14,3.4
20100411,07365969,32.6917,244.0958,4.28,2.3
20100411,07400468,32.6523,244.1922,4.2,2.2
20100411,07464853,32.6112,244.1047,4.47,2.3
20100411,08135462,32.6593,244.1397,7.04,2.6
20100411,08485459,32.5907,244.2375,1.29,2.6
20100411,09433550,32.683,244.1813,0.16,2.3
20100411,10220172,32.6295,244.245,1.5,2.8
20100411,10254709,32.5967,244.2138,0.18,2.4
20100411,10304176,32.5737,244.2315,4.79,2.8
20100411,11092896,32.5878,244.2163,0.92,2.6
20100411,11502049,32.6883,244.1383,7.42,3.0
20100411,11503205,32.589,244.2197,1.29,3.1
20100411,11592545,32.6437,244.242,10.49,2.7
20100411,12463237,32.7052,244.2252,0.2,2.6
20100411,13120532,32.7078,244.1932,0.02,2.4
20100411,14085743,32.65,244.1985,7.0,2.5
20100411,14092070,32.6765,244.0612,5.11,2.4
20100411,14295269,32.7125,244.0015,0.97,2.9
20100411,17364552,32.6848,244.1493,3.82,2.3
20100411,18081472,32.5995,244.271,3.0,2.5
20100411,18172246,32.587,244.215,4.45,2.2
20100411,19014372,32.5683,244.286,0.03,2.8
20100411,19054992,32.5708,244.2857,6.73,2.5
20100411,19245542,32.6857,244.1282,3.66,2.6
20100411,19323076,32.6447,244.2102,0.03,2.3
20100411,19495540,32.6075,244.232,3.0,2.7
20100411,19551950,32.5667,244.2443,6.87,3.0
20100411,20054640,32.6178,244.2222,0.11,3.4
20100411,20353524,32.6537,244.1755,5.44,2.3
20100411,20460834,32.5935,244.2082,0.95,2.6
20100411,22243412,32.583,244.2177,2.64,2.6
20100411,22284066,32.6913,244.1002,0.05,2.2
20100411,22551016,32.6078,244.2203,2.76,3.6
20100411,23044308,32.6135,244.2267,3.05,2.4
20100411,23212904,32.5702,244.2502,4.16,2.4
20100411,23232510,32.6593,244.12,0.06,2.3
20100411,23234348,32.6298,244.2112,0.94,2.5
20100411,23404708,32.5732,244.2392,3.04,2.3
20100411,23425324,32.5722,244.2427,0.76,2.7
20100412,00474161,32.6875,244.1578,4.69,2.3
20100412,00494008,32.6462,244.2215,5.23,2.4
20100412,02042405,32.6553,244.1943,12.84,3.4
20100412,02192547,32.6108,244.225,4.42,2.4
20100412,02273590,32.5823,244.2718,6.41,2.5
20100412,02324325,32.6502,244.328,9.48,2.5
20100412,02470129,32.5973,244.2275,2.46,3.0
20100412,02494201,32.5882,244.2322,2.0,2.6
20100412,02535733,32.719,244.1267,5.79,2.3
20100412,02541108,32.7222,244.109,1.02,2.7
20100412,03111168,32.5952,244.27,3.29,2.5
20100412,03123712,32.6067,244.2703,3.92,2.6
20100412,04020757,32.6568,244.2067,7.33,2.4
20100412,05000585,32.6838,244.2198,3.71,2.3
20100412,05492622,32.683,244.2548,8.06,2.3
20100412,06482374,32.6213,244.2043,9.71,2.7
20100412,06574707,32.6377,244.1933,6.45,2.2
20100412,07442157,32.585,244.271,7.11,3.8
20100412,08410222,32.6862,244.1822,7.6,2.3
20100412,08465788,32.5763,244.2307,2.75,2.4
20100412,08525300,32.5732,244.2327,2.36,2.3
20100412,09082227,32.6825,244.1867,6.12,3.5
20100412,09492951,32.5675,244.2623,7.43,2.5
20100412,09593852,32.5968,244.2665,1.81,2.4
20100412,10343678,32.6218,244.1985,6.77,2.9
20100412,10361443,32.656,244.1772,0.0,3.6
20100412,10383356,32.5823,244.3258,1.2,2.3
20100412,10460003,32.631,244.1955,0.69,3.2
20100412,10571900,32.6525,244.1872,0.14,2.4
20100412,11071919,32.663,244.1875,6.87,2.5
20100412,11403285,32.6833,244.1273,5.53,2.7
20100412,11465191,32.6017,244.241,2.17,2.3
20100412,13010123,32.657,244.1832,7.31,2.7
20100412,13012074,32.6372,244.1668,10.0,2.7
20100412,13184578,32.5892,244.2443,1.01,2.2
20100412,14002992,32.5758,244.2388,2.82,3.0
20100412,14175019,32.6377,244.2107,2.66,3.4
20100412,14335109,32.6175,244.2668,7.44,3.0
20100412,15204590,32.6677,244.1735,0.41,2.8
20100412,15345491,32.647,244.1935,6.35,3.2
20100412,15534300,32.6232,244.2088,1.84,2.8
20100412,16015705,32.6345,244.1993,4.57,2.6
20100412,18103328,32.6382,244.211,9.5,2.8
20100412,18155906,32.6427,244.202,0.72,2.2
20100412,18494016,32.6217,244.2105,4.53,2.6
20100412,18510234,32.617,244.2135,5.81,2.5
20100412,19264158,32.634,244.236,11.38,2.5
20100412,19450060,32.6552,244.1923,0.09,2.3
20100412,20053016,32.6177,244.2653,10.84,2.3
20100412,21071460,32.6125,244.206,7.3,2.5
20100412,21381268,32.6747,244.131,5.45,2.7
20100412,21382392,32.5573,244.1698,10.76,2.8
20100412,22184024,32.647,244.2303,6.88,3.2
20100412,22285438,32.5987,244.2193,2.69,2.6
20100412,22400956,32.6432,244.2027,0.03,2.9
20100412,23061198,32.6047,244.2225,11.63,2.7
20100412,23340468,32.6325,244.2265,11.56,2.9
20100412,23402664,32.6747,244.1833,0.26,2.4
20100413,00312377,32.6527,244.2187,7.54,2.3
20100413,00562967,32.7068,244.023,5.4,2.3
20100413,01010424,32.5937,244.239,1.94,2.7
20100413,03085216,32.6433,244.1828,11.39,2.9
20100413,03332072,32.6747,244.207,2.92,2.3
20100413,03393190,32.6572,244.2065,1.16,3.4
20100413,03475765,32.6592,244.0672,9.91,2.2
20100413,04032270,32.6435,244.2103,5.69,2.5
20100413,04114260,32.5943,244.266,1.81,2.4
20100413,04162058,32.5752,244.2237,2.38,2.5
20100413,04362578,32.5818,244.2403,6.15,2.2
20100413,05094315,32.7113,244.074,0.06,2.5
20100413,06455615,32.6255,244.229,1.22,2.4
20100413,08005972,32.6847,244.1345,0.04,2.3
20100413,08490898,32.6205,244.171,8.26,2.2
20100413,09320956,32.6635,244.1543,4.14,2.9
20100413,09323004,32.6725,244.0777,5.12,2.9
20100413,10124474,32.6457,244.2083,3.09,2.5
20100413,10372332,32.5563,244.2418,2.24,2.2
20100413,10475569,32.7028,244.0312,6.81,2.3
20100413,12375805,32.6747,244.1683,0.52,2.3
20100413,13153693,32.686,244.1318,10.0,3.4
20100413,14381611,32.668,244.1875,2.83,2.3
20100413,14444328,32.5817,244.23,2.9,2.5
20100413,15345683,32.707,244.0078,1.72,2.3
20100413,15363222,32.6697,244.201,3.3,4.0
20100413,16245664,32.7055,243.9998,0.15,3.2
20100413,17135606,32.673,244.2148,5.66,2.2
20100413,17230804,32.6373,244.0068,7.0,2.6
20100413,17333352,32.6858,244.186,0.05,2.3
20100413,17350812,32.6565,244.1983,11.08,2.4
20100413,17415820,32.645,244.2298,10.0,3.2
20100413,18422242,32.717,244.1275,0.05,2.7
20100413,18595440,32.6835,244.0117,5.7,2.4
20100413,19215944,32.6393,244.257,6.05,2.5
20100413,19342744,32.6082,244.2197,2.34,2.4
20100413,19401416,32.6343,244.2328,11.21,2.7
20100413,20541748,32.6235,244.2203,6.21,2.5
20100413,21181600,32.6402,244.1892,9.63,2.2
20100413,21511178,32.6922,244.1372,2.83,2.2
20100413,22162802,32.6098,244.281,6.45,3.0
20100413,22354230,32.5867,244.2945,6.38,2.3
20100413,22363990,32.5605,244.3037,3.78,2.3
20100413,23361852,32.6402,244.2028,6.85,2.9
20100413,23400136,32.6412,244.2133,3.35,2.7
20100414,00452590,32.6715,244.1915,5.15,2.2
20100414,00523028,32.596,244.2708,9.23,2.2
20100414,01055748,32.6232,244.2292,6.48,2.9
20100414,01491704,32.6745,244.0617,2.06,2.4
20100414,02042850,32.6897,244.1327,1.45,2.7
20100414,04112437,32.6925,244.0922,25.85,2.7
20100414,05272904,32.5905,244.2455,26.09,2.8
20100414,05342101,32.6005,244.2985,9.46,2.2
20100414,05522012,32.5897,244.2222,1.44,2.9
20100414,06102451,32.6383,244.1968,10.07,2.4
20100414,07123924,32.5937,244.2103,4.19,2.6
20100414,11195963,32.6653,244.22,1.04,4.1
20100414,11270165,32.5893,244.2902,3.31,2.3
20100414,11450036,32.6673,244.1752,1.12,2.4
20100414,12330634,32.6077,244.2208,11.29,2.5
20100414,13111023,32.5762,244.223,2.56,2.3
20100414,13114489,32.59,244.2138,2.77,2.4
20100414,13181685,32.5987,244.2265,3.01,2.8
20100414,15392090,32.6313,244.2193,11.16,2.7
20100414,15541317,32.6275,244.1538,5.75,2.2
20100414,16261020,32.6632,244.2058,6.28,2.4
20100414,17193338,32.5925,244.2042,8.09,2.2
20100414,17212196,32.6233,244.2107,10.27,2.3
20100414,17243594,32.6185,244.2343,0.22,2.6
20100414,17392832,32.6072,244.277,9.92,2.8
20100414,18101748,32.6987,244.127,2.75,2.3
20100414,19111592,32.6103,244.299,5.59,2.7
20100414,19143888,32.5615,244.3082,14.02,3.2
20100414,19353396,32.6017,244.212,3.39,2.4
20100414,20344584,32.5887,244.1302,24.8,2.4
20100414,21183544,32.5997,244.2053,3.26,2.9
20100414,21203960,32.6055,244.2002,3.08,2.2
20100414,21421316,32.6082,244.21,0.78,2.4
20100414,23184388,34.2212,242.9632,3.52,2.5
20100415,00060358,32.6555,244.1918,10.0,2.7
20100415,02003279,32.6392,244.1998,3.24,2.7
20100415,02315488,32.6553,244.2077,3.69,2.5
20100415,02510496,32.7092,244.1895,0.03,2.6
20100415,04261355,32.6175,244.2463,0.08,2.9
20100415,05202015,32.6042,244.2052,0.05,2.5
